"Tradename";"License #";"UBI";"Street Address";"Suite/Rm";"City";"State";"County";"ZipCode";"PrivDesc";"PrivilegeStatus";"DayPhone";"";""
"URBAN GARDEN SPECIALTY                       ";"422604";"6029555970010001";"1415 S WENATCHEE AVE          ";"                         ";"WENATCHEE               ";"WA";"CHELAN";"98801    ";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"URBAN TREE HOUSE                             ";"421482";"6035658760010001";"5704 EVERGREEN WAY            ";"                         ";"EVERETT                 ";"WA";"SNOHOMISH";"982036028";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"US CORPORATION                               ";"421686";"6035702650010001";"2209 DOUGLAS AVE              ";"                         ";"BELLINGHAM              ";"WA";"WHATCOM";"982258607";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"V.S.W., LLC                                  ";"362444";"6035684740010001";"13014 WA-99                   ";"                         ";"EVERETT                 ";"WA";"SNOHOMISH";"982040000";"MARIJUANA RETAILER                 ";"PENDING (ISSUED)";"2062715468";"";""
"VALLEY COMPASSION                            ";"422554";"6020693650010004";"1323 E EMPIRE AVE             ";"                         ";"SPOKANE                 ";"WA";"SPOKANE";"992073023";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"VALLEY GREENS                                ";"420377";"6029580540010002";"28205 STATE HIGHWAY 3 NE      ";"                         ";"POULSBO                 ";"WA";"KITSAP";"983709366";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"VANCANN RX                                   ";"420815";"6034598170010001";"3021 NE 72ND DR STE 9 # 179   ";"                         ";"VANCOUVER               ";"WA";"CLARK";"986617499";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"VANDY'S HAPPY PLACE                          ";"421153";"6024882990010006";"4315 MAIN ST                  ";"                         ";"UNION GAP               ";"WA";"YAKIMA";"989032115";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"VANDY'S HAPPY PLACE II                       ";"421252";"6024882990010007";"4315 MAIN ST STE C            ";"                         ";"UNION GAP               ";"WA";"YAKIMA";"989032115";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"VANSTERDAM                                   ";"414350";"6033466900010002";"12300 NE FOURTH PLAIN BLVD    ";"STE B                    ";"VANCOUVER               ";"WA";"CLARK";"986825577";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"VELA                                         ";"415534";"6033593680010003";"1944 1ST AVE S #100           ";"                         ";"SEATTLE                 ";"WA";"KING";"981341406";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"2069728500";"";""
"VENTURE PATH                                 ";"420312";"6035489040010001";"5404 NE SAINT JOHNS RD        ";"                         ";"VANCOUVER               ";"WA";"CLARK";"98661    ";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"VERDA                                        ";"421034";"6033453680010002";"UNKNOWN                       ";"                         ";"SEATTLE                 ";"WA";"";"98121    ";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"VERDA BIO LLC                                ";"421035";"6033453680010003";"UNKNOWN                       ";"                         ";"SPOKANE                 ";"WA";"";"99223    ";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"VIDA VERDE                                   ";"420996";"6035549380010001";"4624 NW CASCADE AVE           ";"                         ";"EAST WENATCHEE          ";"WA";"DOUGLAS";"988028268";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"VIENNA GROUP LLC                             ";"420313";"6035493200010001";"11023 CRESTWOOD DR S          ";"                         ";"SEATTLE                 ";"WA";"KING";"981783127";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"VIN KRAFT@O'DARK30 L.L.C.                    ";"420561";"6035508450010001";"2610 57TH STREET COURT EAST   ";"                         ";"TACOMA                  ";"WA";"PIERCE";"98404    ";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"VISION RESEARCH GROUP LLC                    ";"422695";"6032735050010004";"5826 SOUTH KRAMER ROAD # A-2  ";"                         ";"LANGLEY                 ";"WA";"ISLAND";"98260    ";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"VR ENTERPRISE, LLC                           ";"421735";"6030144030010001";"4728 40TH AVE NE APT 1A       ";"                         ";"SEATTLE                 ";"WA";"KING";"981053933";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"W.C.W. ENTERPRISES                           ";"415445";"6033597170010003";"3708 MT BAKER HWY             ";"                         ";"EVERSON                 ";"WA";"WHATCOM";"982470000";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"4253127077";"";""
"W.V.S. LLC                                   ";"422399";"6035684720010002";"18600 STATE ROUTE 2 SUITE A   ";"                         ";"MONROE                  ";"WA";"SNOHOMISH";"982721430";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"WA420                                        ";"421954";"6035784270010001";"10105 AIRPORT WAY # 3         ";"                         ";"SNOHOMISH               ";"WA";"SNOHOMISH";"982968237";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"WALLA WALLA CANNABIS COMPANY                 ";"415641";"6033593720010003";"927 W MAIN ST                 ";"                         ";"WALLA WALLA             ";"WA";"WALLA WALLA";"993622746";"MARIJUANA RETAILER                 ";"PENDING (ISSUED)";"5098764946";"";""
"WALLA WALLA CANNABIS COMPANY                 ";"419143";"6033593720010004";"925 W MAIN ST                 ";"                         ";"WALLA WALLA             ";"WA";"WALLA WALLA";"993622746";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"WALLA WALLA CANNABIS COMPANY                 ";"421344";"6033593720010005";"927 1/2 W MAIN ST             ";"                         ";"WALLA WALLA             ";"WA";"WALLA WALLA";"993622746";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"WALLA WALLA WEEDERY                          ";"414011";"6033374760010001";"207 S 9TH AVE                 ";"                         ";"WALLA WALLA             ";"WA";"WALLA WALLA";"993622700";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"2033148139";"";""
"WASHINGTON GREEN HEALTH                      ";"420384";"6032517350010002";"8808 PACIFIC AVE STE C        ";"                         ";"TACOMA                  ";"WA";"PIERCE";"984446475";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"WASHINGTON GREEN LEAF                        ";"414128";"6033557220010003";"2510 SANDRA AVE STE C         ";"STE C                    ";"CENTRALIA               ";"WA";"LEWIS";"985319649";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"4253124423";"";""
"WASHINGTON GREEN LEAF LLC                    ";"422104";"6033557220010005";"10734 MYERS WAY S             ";"                         ";"SEATTLE                 ";"WA";"KING";"981681326";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"WASHINGTON GREENERY                          ";"421679";"6029053350010001";"1102 E SEATTLE ST             ";"                         ";"KENT                    ";"WA";"KING";"980306012";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"WASHINGTON HERBAL REMEDIES                   ";"415016";"6032907150010001";"14626 HIGHWAY 99 STE 103      ";"                         ";"LYNNWOOD                ";"WA";"SNOHOMISH";"980875556";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"WASHINGTON O G                               ";"420382";"6031478630010002";"5300 17TH AVE NW   STE B      ";"                         ";"SEATTLE                 ";"WA";"KING";"981073815";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"2063952036";"";""
"WASHINGTON RETAIL PARTNERS                   ";"415148";"6035688340010001";"591 STATE RTE 821  STE B      ";"STE B                    ";"YAKIMA                  ";"WA";"YAKIMA";"989019396";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"2067697115";"";""
"WASHINGTON RETAIL PARTNERS LLC               ";"422048";"6035688340010004";"1345 W UNIVERSITY WAY         ";"                         ";"ELLENSBURG              ";"WA";"KITTITAS";"98926    ";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"WASHINGTON RETAIL PARTNERS LLC               ";"422602";"6035688340010005";"102 S 1ST ST                  ";"                         ";"YAKIMA                  ";"WA";"YAKIMA";"989012802";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"WASHINGTON STATE CANNABIS                    ";"420506";"6025479890010002";"3062 STATE HIGHWAY 16 SW STE B";"                         ";"PORT ORCHARD            ";"WA";"KITSAP";"983677086";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"WASHINGTON STATE CANNABIS COMPANY            ";"414559";"6035859930010003";"16409 SE RENTON ISSAQUAH RD   ";"                         ";"RENTON                  ";"WA";"KING";"980598312";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"WASHINGTONS FINEST RESERVE                   ";"422866";"6026860730020002";"113 YELM AVE SE  STE B        ";"                         ";"YELM                    ";"WA";"THURSTON";"98597    ";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"WAX AND GOLD                                 ";"421776";"6035703520010001";"6830 RAINIER AVE S            ";"                         ";"SEATTLE                 ";"WA";"KING";"981183633";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"WAYNE SEMINOFF COMPANY , INC.                ";"422752";"6014453860010002";"6501 LAKE WASHINGTON BLVD#203 ";"                         ";"KIRKLAND                ";"WA";"KING";"980336887";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"WE'RE JUST BUDS                              ";"414995";"6034044400010001";"1340 SE BISHOP BLVD STE A     ";"                         ";"PULLMAN                 ";"WA";"WHITMAN";"991636409";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"5093320160";"";""
"WEED EXPERTS                                 ";"415629";"6033566740010003";"7207 EVERGREEN WAY            ";"                         ";"EVERETT                 ";"WA";"SNOHOMISH";"982035629";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"WEED N'MORE                                  ";"421059";"6035556460010001";"1502 STEIN RD                 ";"                         ";"YAKIMA                  ";"WA";"YAKIMA";"989089612";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"WEED STOP AND SHOP                           ";"421322";"6035592960010001";"26625 OLD 99 N  STE C         ";"                         ";"STANWOOD                ";"WA";"SNOHOMISH";"982929285";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"WEED WACKERS                                 ";"421833";"6010899680010004";"16708 AURORA AVE N STE B      ";"                         ";"SHORELINE               ";"WA";"KING";"981335311";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"WEED WEED AND MORE WEED                      ";"421203";"6035536650010001";"11033 NE 24TH ST STE 200      ";"                         ";"BELLEVUE                ";"WA";"KING";"980042971";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"WEED WERKZ LLC                               ";"420439";"6035496560010001";"1414 127TH PL NE STE 107-B    ";"                         ";"BELLEVUE                ";"WA";"KING";"980052260";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"WEED WERKZ LLC                               ";"420440";"6035496560010002";"16110 WOODINVILLE REDMOND RD  ";"STE 6                    ";"WOODINVILLE             ";"WA";"KING";"980726250";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"WEED WERKZ LLC                               ";"420441";"6035496560010003";"600 NW GILMAN BLVD            ";"                         ";"ISSAQUAH                ";"WA";"KING";"980272445";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"WEEDSDOM                                     ";"420947";"6033509760010002";"7641 S 259TH ST STE 101 STE B ";"                         ";"KENT                    ";"WA";"KING";"980327317";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"WEEDSIDE                                     ";"421746";"6035731940010001";"4819 154TH PL SW              ";"                         ";"EDMONDS                 ";"WA";"SNOHOMISH";"980264422";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
