"Tradename";"License #";"UBI";"Street Address";"Suite/Rm";"City";"State";"County";"ZipCode";"PrivDesc";"PrivilegeStatus";"DayPhone";"";""
"TRICHOMETECHNOLOGIES                         ";"412362";"6033499690010001";"33907 S GERARDS RD STE A      ";"                         ";"KENNEWICK               ";"WA";"BENTON";"993376849";"MARIJUANA PRODUCER TIER 2          ";"PENDING (ISSUED)";"5093087142";"";""
"TRIPLE T FARMS                               ";"412268";"6033497050010001";"10211 S SPOTTED RD            ";"                         ";"CHENEY                  ";"WA";"SPOKANE";"990049647";"MARIJUANA PRODUCER TIER 3          ";"PENDING (ISSUED)";"5099914464";"";""
"TRIPLE WIN PRODUCTIONS                       ";"413178";"6033546520010001";"21334 ADRIAN RD NE            ";"                         ";"SOAP LAKE               ";"WA";"GRANT";"988519750";"MARIJUANA PRODUCER TIER 3          ";"PENDING (NOT ISSUED)";"          ";"";""
"TROPIC GROW                                  ";"412106";"6033403760010002";"1430 MARINE DR                ";"                         ";"SEQUIM                  ";"WA";"CLALLAM";"983829574";"MARIJUANA PRODUCER TIER 2          ";"ACTIVE (ISSUED)";"9493007380";"";""
"TUCKER RANCH                                 ";"416429";"6033570530010001";"11670 STATE RTE 28 WEST       ";"STE D                    ";"QUINCY                  ";"WA";"GRANT";"988489709";"MARIJUANA PRODUCER TIER 3          ";"PENDING (NOT ISSUED)";"          ";"";""
"TUMBLE WEED                                  ";"417229";"6033540970010002";"1424 NW ROAD H                ";"                         ";"QUINCY                  ";"WA";"GRANT";"988480000";"MARIJUANA PRODUCER TIER 3          ";"ACTIVE (ISSUED)";"5093982788";"";""
"TUMBLEWEED FARM                              ";"412084";"6033246940010001";"47504 N 108 PR NW             ";"                         ";"BENTON CITY             ";"WA";"BENTON";"993206690";"MARIJUANA PRODUCER TIER 2          ";"ACTIVE (ISSUED)";"2067559304";"";""
"TURTLE LAKE ENTERPRISES                      ";"413010";"6030522160010001";"102 GARRETT LANE              ";"                         ";"TONASKET                ";"WA";"OKANOGAN";"988559788";"MARIJUANA PRODUCER TIER 1          ";"ACTIVE (ISSUED)";"4256980116";"";""
"TWELFTH MAN MARY LLC                         ";"412616";"6033366290010001";"5116 N GORDON RD STE A        ";"                         ";"SPOKANE                 ";"WA";"SPOKANE";"992240000";"MARIJUANA PRODUCER TIER 1          ";"ACTIVE (ISSUED)";"2139486486";"";""
"TWENTY PLUS                                  ";"413088";"6033392630010001";"1631 E PORTLAND AVE           ";"                         ";"TACOMA                  ";"WA";"PIERCE";"984212802";"MARIJUANA PRODUCER TIER 3          ";"PENDING (NOT ISSUED)";"          ";"";""
"TWISTED SISTERS GARDENS                      ";"415672";"6033576300010001";"9444 LUNDEEN RD SW SUITE B    ";"                         ";"ROCHESTER               ";"WA";"THURSTON";"985799008";"MARIJUANA PRODUCER TIER 1          ";"ACTIVE (ISSUED)";"3609513843";"";""
"TWO BEES                                     ";"412757";"6033107290010001";"41711 STATE RT 2              ";"STE #4                   ";"GOLD BAR                ";"WA";"SNOHOMISH";"982510000";"MARIJUANA PRODUCER TIER 2          ";"PENDING (NOT ISSUED)";"          ";"";""
"TWO BROTHERS                                 ";"413690";"6012287380010002";"12125 TREOSTI RD STE A        ";"                         ";"SNOHOMISH               ";"WA";"SNOHOMISH";"982900000";"MARIJUANA PRODUCER TIER 2          ";"ACTIVE (ISSUED)";"2066502782";"";""
"TWO HEADS CO                                 ";"412904";"6033553020010001";"1725 OCEAN AVE BLDG 4         ";"                         ";"RAYMOND                 ";"WA";"PACIFIC";"985770000";"MARIJUANA PRODUCER TIER 1          ";"ACTIVE (ISSUED)";"5035479290";"";""
"TYPHOON YOLANDA                              ";"412570";"6033524770010001";"2002 OCEAN BEACH RD SUITE B   ";"                         ";"COPALIS CROSSING        ";"WA";"GRAYS HARBOR";"985369702";"MARIJUANA PRODUCER TIER 2          ";"ACTIVE (ISSUED)";"3605932635";"";""
"U41K GARDENS                                 ";"414272";"6035638940010001";"2917 NE 65TH ST STE B         ";"                         ";"VANCOUVER               ";"WA";"CLARK";"986630000";"MARIJUANA PRODUCER TIER 1          ";"PENDING (ISSUED)";"3607238503";"";""
"ULEAF                                        ";"416569";"6033604670010001";"33002 RAY'S PL N              ";"STE B                    ";"DAVENPORT               ";"WA";"LINCOLN";"991228679";"MARIJUANA PRODUCER TIER 3          ";"PENDING (NOT ISSUED)";"          ";"";""
"UNAFLORA                                     ";"412156";"6033493990010001";"3901 AIRPORT WAY S            ";"                         ";"SEATTLE                 ";"WA";"KING";"981085237";"MARIJUANA PRODUCER TIER 2          ";"PENDING (NOT ISSUED)";"          ";"";""
"UNITED WESTERN GREEN                         ";"368411";"6034848580010001";"111 BRUENN AVENUE             ";"                         ";"BREMERTON               ";"WA";"KITSAP";"983120000";"MARIJUANA PRODUCER TIER 3          ";"PENDING (NOT ISSUED)";"          ";"";""
"UPPER LEFT NATURALLY                         ";"415882";"6033591040010001";"841 RAINIER AVE S             ";"                         ";"SEATTLE                 ";"WA";"KING";"981440000";"MARIJUANA PRODUCER TIER 3          ";"PENDING (NOT ISSUED)";"          ";"";""
"UPPER SKAGIT VENTURES                        ";"416027";"6030144950010002";"39549 BAKER LK RD  STE A      ";"                         ";"CONCRETE                ";"WA";"SKAGIT";"982379242";"MARIJUANA PRODUCER TIER 2          ";"ACTIVE (ISSUED)";"3608565104";"";""
"URBAN FARMS OF WASHINGTON                    ";"422323";"6033067980010002";"24 THAYER SOUTH RD  STE A     ";"SUITE A                  ";"OROVILLE                ";"WA";"OKANOGAN";"988449224";"MARIJUANA PRODUCER TIER 2          ";"ACTIVE (ISSUED)";"3609015985";"";""
"URBAN HERB                                   ";"416854";"6033079740010001";"920 PETTIT ST                 ";"                         ";"HAMILTON                ";"WA";"SKAGIT";"982550000";"MARIJUANA PRODUCER TIER 3          ";"PENDING (NOT ISSUED)";"          ";"";""
"URBAN PARAGON                                ";"412256";"6033443440010001";"806 GILLETTE RD               ";"                         ";"COLVILLE                ";"WA";"STEVENS";"991149647";"MARIJUANA PRODUCER TIER 2          ";"PENDING (NOT ISSUED)";"          ";"";""
"URBAN PARAGON                                ";"412257";"6033443440010002";"14513 383RD AVE SE STE B      ";"                         ";"SULTAN                  ";"WA";"SNOHOMISH";"982949372";"MARIJUANA PRODUCER TIER 2          ";"PENDING (NOT ISSUED)";"          ";"";""
"VAJRADHARA PRODUCTS                          ";"416669";"6033623590010001";"221 BRUENN AVE                ";"                         ";"BREMERTON               ";"WA";"KITSAP";"983123107";"MARIJUANA PRODUCER TIER 2          ";"PENDING (NOT ISSUED)";"          ";"";""
"VALLEY CULTIVATIONS                          ";"415872";"6034455060010001";"5373 GUIDE MERIDIAN           ";"SUITE C3                 ";"BELLINGHAM              ";"WA";"WHATCOM";"982267418";"MARIJUANA PRODUCER TIER 2          ";"PENDING (NOT ISSUED)";"          ";"";""
"VAN HARTEN                                   ";"415788";"6033177130010001";"318 MILL ST                   ";"SUITE 420                ";"SHELTON                 ";"WA";"MASON";"985840000";"MARIJUANA PRODUCER TIER 2          ";"PENDING (NOT ISSUED)";"          ";"";""
"VAN HARTEN                                   ";"415789";"6033177130010002";"796 LUCAS CREEK RD # B        ";"                         ";"CHEHALIS                ";"WA";"LEWIS";"985329409";"MARIJUANA PRODUCER TIER 3          ";"PENDING (NOT ISSUED)";"          ";"";""
"VANCOUVER WEED COMPANY                       ";"416184";"6033601110010001";"2546 HWY 101                  ";"                         ";"ILWACO                  ";"WA";"PACIFIC";"986140000";"MARIJUANA PRODUCER TIER 1          ";"ACTIVE (ISSUED)";"3602135782";"";""
"VANCOUVER WEED COMPANY                       ";"416415";"6033559970010001";"18314 NE MANNING CIR          ";"STE A                    ";"AMBOY                   ";"WA";"CLARK";"986013710";"MARIJUANA PRODUCER TIER 1          ";"PENDING (NOT ISSUED)";"          ";"";""
"VASHON ISLAND ORGANICS                       ";"414235";"6003857700010002";"13610 SW 240TH ST STE A       ";"                         ";"VASHON                  ";"WA";"KING";"980707408";"MARIJUANA PRODUCER TIER 1          ";"ACTIVE (ISSUED)";"2066056098";"";""
"VERDANT CIRCLE                               ";"416880";"6033612390010001";"7797 ROAD K.5 NE STE B        ";"                         ";"MOSES LAKE              ";"WA";"GRANT";"988379001";"MARIJUANA PRODUCER TIER 3          ";"ACTIVE (ISSUED)";"4147310189";"";""
"VERDANT CIRCLE                               ";"416881";"6033612390010002";"15600 NE 8TH ST STE B1 # 304  ";"                         ";"BELLEVUE                ";"WA";"KING";"980083958";"MARIJUANA PRODUCER TIER 3          ";"CLOSED (PERMANENT)";"          ";"";""
"VERDANT CIRCLE                               ";"416882";"6033612390010003";"15600 NE 8TH ST               ";"                         ";"BELLEVUE                ";"WA";"KING";"980083927";"MARIJUANA PRODUCER TIER 3          ";"CLOSED (PERMANENT)";"          ";"";""
"VERDELUX CHOCOLATES                          ";"416859";"6032703740010002";"924 KENTUCKY ST               ";"                         ";"BELLINGHAM              ";"WA";"WHATCOM";"982254226";"MARIJUANA PRODUCER TIER 1          ";"ACTIVE (ISSUED)";"4255224978";"";""
"VERT CORPORATION                             ";"417006";"6033570310010002";"13 KATIE BUG LANE             ";"STE A                    ";"OMAK                    ";"WA";"OKANOGAN";"988419253";"MARIJUANA PRODUCER TIER 3          ";"ACTIVE (ISSUED)";"2067188205";"";""
"VERT CORPORATION                             ";"417007";"6033570310010003";"1015 W STATE ST               ";"                         ";"ABERDEEN                ";"WA";"GRAYS HARBOR";"985205833";"MARIJUANA PRODUCER TIER 3          ";"PENDING (NOT ISSUED)";"          ";"";""
"VERTICAL HIGH                                ";"414231";"6033580620010001";"15210 275TH AVE SE STE A      ";"                         ";"MONROE                  ";"WA";"SNOHOMISH";"982729542";"MARIJUANA PRODUCER TIER 2          ";"PENDING (NOT ISSUED)";"          ";"";""
"VI MEDENDI                                   ";"415694";"6033467980010001";"1027 N CALVERT                ";"                         ";"SPOKANE                 ";"WA";"SPOKANE";"992249293";"MARIJUANA PRODUCER TIER 2          ";"PENDING (ISSUED)";"5099191029";"";""
"VICTORY CANNABIS WA                          ";"412422";"6033491900010001";"166 BENSON CREEK DRIVE STE B  ";"                         ";"TWISP                   ";"WA";"OKANOGAN";"988569605";"MARIJUANA PRODUCER TIER 3          ";"ACTIVE (ISSUED)";"4252082143";"";""
"VIEW ASKEW FARMS                             ";"412764";"6033498440010001";"353 MALAGA ALCOA HWY STE 6    ";"                         ";"WENATCHEE               ";"WA";"CHELAN";"988018963";"MARIJUANA PRODUCER TIER 2          ";"ACTIVE (ISSUED)";"5098594185";"";""
"VIRGINIA COMPANY                             ";"413029";"6032862770010001";"6021 E MANSFIELD AVE   STE 100";"                         ";"SPOKANE VALLEY          ";"WA";"SPOKANE";"992120000";"MARIJUANA PRODUCER TIER 3          ";"ACTIVE (ISSUED)";"5712395245";"";""
"VIRGINIA ENTERPRISES                         ";"416539";"6033588020010001";"1191 PETERSON SWAMP RD STE A  ";"                         ";"COLVILLE                ";"WA";"STEVENS";"991149630";"MARIJUANA PRODUCER TIER 2          ";"ACTIVE (ISSUED)";"5096904879";"";""
"VIRGINIA ENTERPRISES                         ";"417275";"6033588020010002";"1420 1ST ST STE A             ";"                         ";"CHENEY                  ";"WA";"SPOKANE";"990041804";"MARIJUANA PRODUCER TIER 2          ";"PENDING (NOT ISSUED)";"          ";"";""
"VIRIDIS REMEDIUM                             ";"415853";"6033562630010001";"21418 SE 436TH ST STE A       ";"                         ";"ENUMCLAW                ";"WA";"KING";"980229041";"MARIJUANA PRODUCER TIER 2          ";"ACTIVE (ISSUED)";"2066193388";"";""
"VIRTUAL SERVICES                             ";"412073";"6032983430010001";"2018 IRON ST STE B            ";"                         ";"BELLINGHAM              ";"WA";"WHATCOM";"982264212";"MARIJUANA PRODUCER TIER 1          ";"PENDING (ISSUED)";"3603251014";"";""
"VISCRO HOLDINGS                              ";"412656";"6033594090010001";"456 W HORTON RD               ";"                         ";"BELLINGHAM              ";"WA";"WHATCOM";"982260000";"MARIJUANA PRODUCER TIER 2          ";"ACTIVE (ISSUED)";"4253433192";"";""
"VOSK                                         ";"412280";"6033501520010001";"7181 PIRATES COVE AVE SW      ";"                         ";"BREMERTON               ";"WA";"KITSAP";"983670000";"MARIJUANA PRODUCER TIER 3          ";"PENDING (NOT ISSUED)";"          ";"";""
"VULCAN MOUNTAIN FARM                         ";"413711";"6033489900010001";"190 GRAVES RD #A              ";"                         ";"CURLEW                  ";"WA";"FERRY";"991180000";"MARIJUANA PRODUCER TIER 3          ";"ACTIVE (ISSUED)";"5092070901";"";""
"VULCAN MOUNTAIN FARM                         ";"415453";"6033489900010003";"190 GRAVES RD #C              ";"                         ";"CURLEW                  ";"WA";"FERRY";"991180000";"MARIJUANA PRODUCER TIER 3          ";"PENDING (NOT ISSUED)";"          ";"";""
"W.O.W. INDUSTRIES                            ";"413922";"6033448770010001";"4341 SPRINGDALE HUNTERS RD #B ";"                         ";"SPRINGDALE              ";"WA";"STEVENS";"991739713";"MARIJUANA PRODUCER TIER 2          ";"ACTIVE (ISSUED)";"5092586999";"";""
"WA GROWER                                    ";"417380";"6033591400010001";"2604 WILLAMETTE DR NE STE D   ";"                         ";"LACEY                   ";"WA";"THURSTON";"985161330";"MARIJUANA PRODUCER TIER 2          ";"ACTIVE (ISSUED)";"2062288122";"";""
"WA WEED                                      ";"412363";"6034846790010001";"18322 RD 5 NW                 ";"                         ";"QUINCY                  ";"WA";"GRANT";"988489505";"MARIJUANA PRODUCER TIER 2          ";"PENDING (ISSUED)";"2533819130";"";""
"WACKY TOBACKY PRODUCER AND PROCESSOR         ";"412312";"6033506210010001";"16810 415 AVE SE STE M        ";"                         ";"GOLD BAR                ";"WA";"SNOHOMISH";"982510000";"MARIJUANA PRODUCER TIER 2          ";"ACTIVE (ISSUED)";"2532057747";"";""
"WAGROWN                                      ";"416170";"6033601160010001";"210 JONES ROAD                ";"SUITE B                  ";"SEDRO WOOLLEY           ";"WA";"SKAGIT";"982840000";"MARIJUANA PRODUCER TIER 3          ";"PENDING (NOT ISSUED)";"          ";"";""
"WALDEN                                       ";"416445";"6033585450010001";"1104 OLD HWY 97  STE A        ";"                         ";"BREWSTER                ";"WA";"OKANOGAN";"988120000";"MARIJUANA PRODUCER TIER 3          ";"PENDING (ISSUED)";"3525149238";"";""
"WALLA WALLA GROW                             ";"412331";"6034182660010001";"1891 E LEE RD SUITE C         ";"                         ";"WASHTUCNA               ";"WA";"ADAMS";"993710000";"MARIJUANA PRODUCER TIER 2          ";"PENDING (ISSUED)";"5095250622";"";""
