"Tradename";"License #";"UBI";"Street Address";"Suite/Rm";"City";"State";"County";"ZipCode";"PrivDesc";"PrivilegeStatus";"DayPhone";"";""
"SEA OF GREEN FARMS                           ";"412069";"6032850810010001";"2327 W COMMODORE WAY          ";"                         ";"SEATTLE                 ";"WA";"KING";"981991271";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"2065881308";"";""
"SEATTLE GROWTH PARTNERS                      ";"415816";"6033510650010001";"300 LAKEMOOR DR SE            ";"                         ";"SOAP LAKE               ";"WA";"GRANT";"988510000";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"SEATTLE INCEPTIVE GROUP                      ";"415797";"6033465220010002";"111 NE RANCH DR               ";"                         ";"TAHUYA                  ";"WA";"MASON";"985889773";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"SEATTLE INCEPTIVE GROUP                      ";"416868";"6033465220010003";"315 S WEBSTER ST              ";"                         ";"SEATTLE                 ";"WA";"KING";"981084136";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"SEATTLE PURE EXTRACTS                        ";"415748";"6034778320010001";"3810 AIRPORT WAY S   STE 110  ";"STE 110                  ";"SEATTLE                 ";"WA";"KING";"981085214";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"2063831994";"";""
"SEATTLE SNAP                                 ";"416557";"6033574870010001";"405 E STEUBEN ST STE A        ";"                         ";"BINGEN                  ";"WA";"KLICKITAT";"986059183";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"2069157383";"";""
"SEATTLE SOUND                                ";"416371";"6033441550010001";"1902 ORVILLE BOYD RD          ";"STE B                    ";"PULLMAN                 ";"WA";"WHITMAN";"991630000";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"5174885740";"";""
"SEATTLE SUPER CHRONICS                       ";"417352";"6033593810010001";"26105 162ND AVE E SUITE A     ";"                         ";"ORTING                  ";"WA";"PIERCE";"983608200";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"SEATTLE'S PRIVATE RESERVE                    ";"417068";"6033841480010001";"17731 59TH AV NE BLDG 16 STE A";"                         ";"ARLINGTON               ";"WA";"SNOHOMISH";"982236446";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"2066697025";"";""
"SEAWEED FARMS                                ";"416594";"6033348080010002";"680 HAYS RD                   ";"                         ";"OTHELLO                 ";"WA";"ADAMS";"993448933";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"SECRET GARDENS OF WASHINGTON                 ";"412431";"6033490270010001";"410 IDA ST W                  ";"                         ";"BREMERTON               ";"WA";"KITSAP";"983123134";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"4253178256";"";""
"SEEDLESS FARMS                               ";"412704";"6034245250010001";"207 DOUGLAS ST                ";"                         ";"KELSO                   ";"WA";"COWLITZ";"986261405";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"SELECT LABEL                                 ";"413277";"6033520290010001";"1304 WHEELER RD NE            ";"                         ";"MOSES LAKE              ";"WA";"GRANT";"988370000";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"3602308203";"";""
"SERENITY CIRCLE                              ";"415900";"6033593220010001";"1949 SCOTT RD BLDG B          ";"                         ";"RICE                    ";"WA";"STEVENS";"991679702";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"5097382943";"";""
"SERENITY GARDENS                             ";"416194";"6034723960010001";"12742 ZELLER RD SE SUITE B    ";"                         ";"YELM                    ";"WA";"THURSTON";"985970000";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"2534689258";"";""
"SEVEN BLADES NORTHWEST                       ";"416432";"6033578260010001";"9485 KNAPP RD  B-1-LOT 5-1    ";"B-1-LOT 5-1              ";"MOHLER                  ";"WA";"LINCOLN";"991540000";"MARIJUANA PROCESSOR                ";"CLOSED (PERMANENT)";"          ";"";""
"SEVEN BLADES NORTHWEST                       ";"422227";"6033578260010003";"3703 E BROAD AVE              ";"                         ";"SPOKANE                 ";"WA";"SPOKANE";"992175900";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"5097100549";"";""
"SEVEN HILLS                                  ";"416935";"6034316870010001";"2729 MILL POND RD             ";"                         ";"MALAGA                  ";"WA";"CHELAN";"988280000";"MARIJUANA PROCESSOR                ";"PENDING (ISSUED)";"5099485962";"";""
"SGB                                          ";"412621";"6032963530010001";"7047 E MARGINAL WAY S UNIT B  ";"                         ";"SEATTLE                 ";"WA";"KING";"981083412";"MARIJUANA PROCESSOR                ";"PENDING (ISSUED)";"2065795946";"";""
"SHANNARA                                     ";"416732";"6033581200010001";"17801 ENTIAT RIVER RD         ";"STE B                    ";"ENTIAT                  ";"WA";"CHELAN";"988229702";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"5093931370";"";""
"SHELBY ECKROTH                               ";"416968";"6016069030010003";"17931 59TH AVE NE,BLDG 2 STE B";"                         ";"ARLINGTON               ";"WA";"SNOHOMISH";"982230000";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"2536776532";"";""
"SIDEWAYS GREEN                               ";"412959";"6035269250010001";"55 REEVAS BASIN RD            ";"STE C                    ";"TONASKET                ";"WA";"OKANOGAN";"988550000";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"3603194971";"";""
"SILICA PHOENIX                               ";"412236";"6033152490010001";"9730 LATHROP INDUSTRIAL DR SW ";"UNIT E1                  ";"OLYMPIA                 ";"WA";"THURSTON";"985121064";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"3609514021";"";""
"SILICA PHOENIX                               ";"412238";"6033152490010003";"2604 WILLAMETTE DR NE STE D   ";"                         ";"LACEY                   ";"WA";"THURSTON";"985161330";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"SINSEMILLA                                   ";"412247";"6033408760010001";"2916 STATE STREET             ";"SUITE 301                ";"EVERETT                 ";"WA";"SNOHOMISH";"982013842";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"SITKA PACKAGING                              ";"412952";"6033525570010001";"11015 LAKE CITY WAY NE        ";"                         ";"SEATTLE                 ";"WA";"KING";"981256716";"MARIJUANA PROCESSOR                ";"PENDING (ISSUED)";"2066603988";"";""
"SKAGIT AGRICULTURE                           ";"419100";"6033578920010001";"8531 POSTMA RD  STE C         ";"                         ";"MOXEE                   ";"WA";"YAKIMA";"989369317";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"2062271835";"";""
"SKAGIT BUD                                   ";"414194";"6033577130010001";"4380 KAWECKI RD    STE F      ";"STE F                    ";"MALAGA                  ";"WA";"CHELAN";"988280000";"MARIJUANA PROCESSOR                ";"PENDING (ISSUED)";"2067556915";"";""
"SKAGIT BUD                                   ";"423115";"6033577130010004";"74 PIT RD STE D               ";"                         ";"BREWSTER                ";"WA";"OKANOGAN";"988129676";"MARIJUANA PROCESSOR                ";"PENDING (ISSUED)";"2067556915";"";""
"SKAGIT ORGANICS                              ";"412843";"6033517640010001";"16915 STATE HIGHWAY 20        ";"UNIT B                   ";"MOUNT VERNON            ";"WA";"SKAGIT";"982730000";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"3606271555";"";""
"SKAGIT VALLEY HORTICULTURE                   ";"415848";"6033560060010001";"9968 PADILLA HEIGHTS RD       ";"                         ";"ANACORTES               ";"WA";"SKAGIT";"982218695";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"SKORD                                        ";"413180";"6033506980010001";"1919 SE 23RD AVE              ";"                         ";"BATTLE GROUND           ";"WA";"CLARK";"986043319";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"3606241861";"";""
"SKY HIGH GARDENS                             ";"415935";"6033588190010001";"1128 SW SPOKANE ST            ";"                         ";"SEATTLE                 ";"WA";"KING";"981341128";"MARIJUANA PROCESSOR                ";"PENDING (ISSUED)";"2537226195";"";""
"SKY HIGH GARDENS                             ";"416456";"6033588190010002";"1128 SW SPOKANE ST            ";"                         ";"SEATTLE                 ";"WA";"KING";"981341128";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"SKY RIDER                                    ";"416632";"6035266440010001";"2705 S TACOMA WAY             ";"STE B                    ";"TACOMA                  ";"WA";"PIERCE";"984097521";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"2064659823";"";""
"SKY STANDARD GARDENS                         ";"415980";"6034760660010001";"4375 WEST RD                  ";"                         ";"BLAINE                  ";"WA";"WHATCOM";"982309171";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"8012431138";"";""
"SKYE HIGH                                    ";"413199";"6033560700010001";"145 GREENACRES RD UNIT 4      ";"                         ";"RIVERSIDE               ";"WA";"OKANOGAN";"988490000";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"3608371304";"";""
"SMOOTH BLUE                                  ";"416576";"6034756510010001";"126 NEWMAN CREEK RD           ";"UNIT #5                  ";"ELMA                    ";"WA";"GRAYS HARBOR";"985419536";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"SMOOTH SAILING VENTURES                      ";"416278";"6028648620010002";"3303 S 35TH ST                ";"B9                       ";"TACOMA                  ";"WA";"PIERCE";"984094701";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"2062297137";"";""
"SMRB                                         ";"413099";"6033503330010001";"9642 PADILLA HEIGHTS RD       ";"#103-106                 ";"ANACORTES               ";"WA";"SKAGIT";"982218604";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"2067144983";"";""
"SNOWCREST                                    ";"417291";"6033589990010001";"2121 ST FRANCIS LN            ";"                         ";"VANCOUVER               ";"WA";"CLARK";"986601060";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"3609771978";"";""
"SODS XI                                      ";"415755";"6031215760010001";"4401 142ND AVE E              ";"                         ";"SUMNER                  ";"WA";"PIERCE";"983909614";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"SOG                                          ";"417324";"6033991990010001";"35702 NW TOENJES RD           ";"STE 3                    ";"WOODLAND                ";"WA";"CLARK";"986743721";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"5094277392";"";""
"SOLAR JOES                                   ";"415819";"6033512330010001";"18791 CEDARDALE RD   STE C    ";"                         ";"MOUNT VERNON            ";"WA";"SKAGIT";"982747592";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"2069399900";"";""
"SOLSTICE CON                                 ";"412340";"6031327110010007";"640 S SPOKANE ST              ";"SUITE E                  ";"SEATTLE                 ";"WA";"KING";"981342225";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"2066128559";"";""
"SOLSTICE PRO                                 ";"412056";"6031327110010006";"640 S SPOKANE ST              ";"SUITE A                  ";"SEATTLE                 ";"WA";"KING";"981342225";"MARIJUANA PROCESSOR                ";"PENDING (ISSUED)";"2065574700";"";""
"SOMA FARMS                                   ";"415701";"6033248100010002";"1926 PINE CR RD  #3           ";"                         ";"TONASKET                ";"WA";"OKANOGAN";"988550000";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"4257864549";"";""
"SON LUX                                      ";"416566";"6033582810010001";"1013 85TH AVE SE STE A        ";"                         ";"TUMWATER                ";"WA";"THURSTON";"985015730";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"3606883428";"";""
"SOUND EXTRACTS                               ";"416311";"6034978900010001";"26268 12 TREES LN NW          ";"BLDG 6 STE 110           ";"POULSBO                 ";"WA";"KITSAP";"983706402";"MARIJUANA PROCESSOR                ";"PENDING (ISSUED)";"2064514480";"";""
"SOURFACE                                     ";"412679";"6033380710010001";"5805 E SHARP AVE STE C4       ";"                         ";"SPOKANE VALLEY          ";"WA";"SPOKANE";"992120955";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"5093298573";"";""
"SOUTH BAY MASTER GROWERS                     ";"416010";"6033593460010001";"306 S UNION RD STE B          ";"                         ";"ELMA                    ";"WA";"GRAYS HARBOR";"985419432";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"SOUTH COLBY INVESTORS LLC                    ";"416268";"6033678080010001";"111 N.E. RANCH DRIVE  STE C   ";"STE C                    ";"TAHUYA                  ";"WA";"MASON";"985889773";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"3607312652";"";""
"SPANGLER'S SPECIAL                           ";"416185";"6028537800010001";"3801 S UNION AVE              ";"                         ";"TACOMA                  ";"WA";"PIERCE";"984090000";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"SPENCER FARM                                 ";"417443";"6010458870010003";"2345 MCELDOWNEY RD STE 1      ";"                         ";"MALAGA                  ";"WA";"CHELAN";"988289752";"MARIJUANA PROCESSOR                ";"PENDING (ISSUED)";"5098882076";"";""
"SPINNING HEADS                               ";"413718";"6033520740010001";"420 E 18TH ST UNIT B          ";"                         ";"TACOMA                  ";"WA";"PIERCE";"984211507";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"2532092841";"";""
